
============================================================
  TCC - Pipeline de Dados Publicos | ABATIA
============================================================
 Modo: Somente Etapa 1 - Crawler

Nenhum checkpoint encontrado — iniciando do zero.
  Reprocessar erros: nenhum erro no log — nada a re-enfileirar.

============================================================
  Crawler iniciado: ABATIA
  Páginas já visitadas (checkpoint): 0
  URLs na fila: 1
  Reprocessar erros: ATIVADO
============================================================

  Modo: SEM LIMITE de páginas
  [1/sem limite] fila=0 | depth=0 | http://abatia.pr.gov.br/
  [129/sem limite] fila=357 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [130/sem limite] fila=356 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [131/sem limite] fila=355 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [132/sem limite] fila=354 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [133/sem limite] fila=353 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [134/sem limite] fila=352 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [135/sem limite] fila=351 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [136/sem limite] fila=350 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [137/sem limite] fila=349 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [138/sem limite] fila=348 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [139/sem limite] fila=347 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [140/sem limite] fila=346 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [141/sem limite] fila=345 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [142/sem limite] fila=344 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [143/sem limite] fila=343 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [144/sem limite] fila=342 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [145/sem limite] fila=341 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [146/sem limite] fila=340 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [147/sem limite] fila=339 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [148/sem limite] fila=338 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [149/sem limite] fila=337 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368vfb0&id=1479090&id_secre
  [150/sem limite] fila=336 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368vfb0&id=1477461&id_secre
  [151/sem limite] fila=335 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368vfb0&id=1477368&id_secre
  [152/sem limite] fila=334 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368vfb0&id=1477202&id_secre
  [153/sem limite] fila=333 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [154/sem limite] fila=332 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [155/sem limite] fila=341 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [156/sem limite] fila=350 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [157/sem limite] fila=359 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [158/sem limite] fila=368 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [159/sem limite] fila=377 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [160/sem limite] fila=386 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [161/sem limite] fila=387 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [162/sem limite] fila=386 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [163/sem limite] fila=385 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [164/sem limite] fila=384 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [165/sem limite] fila=383 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [166/sem limite] fila=382 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [167/sem limite] fila=381 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [168/sem limite] fila=380 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [169/sem limite] fila=379 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [170/sem limite] fila=378 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [171/sem limite] fila=377 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
